mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,r_2,mse,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_max_accuracy,sensitivity_max_accuracy,specificity_max_accuracy,precision_max_accuracy,accuracy_max_accuracy,threshold_95_specificity,sensitivity_95_specificity,specificity_95_specificity,precision_95_specificity,accuracy_95_specificity,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,2.507000000041444,87.00000000000001,205,19,88,25,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.018162610800686485,0.24545934729982838,0.5503628792385484,0.7751814396192742,0.319312285698656,0.42105263157894735,0.875,0.42105263157894735,0.794392523364486,0.38274928517240703,0.2631578947368421,0.9886363636363636,0.8333333333333334,0.8598130841121495,0.36907177724208146,0.2631578947368421,0.9545454545454546,0.5555555555555556,0.8317757009345794,0.38274928517240697,0.2631578947368421,0.9886363636363636,0.8333333333333334,0.8598130841121495
2,1.5180000000400469,87.00000000000001,205,19,88,50,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.030086726610039305,0.24247831834749017,0.6167995240928019,0.808399762046401,0.321816330351498,0.47368421052631576,0.8977272727272727,0.5,0.822429906542056,0.432100776128957,0.21052631578947367,1,1,0.8598130841121495,0.3591969666677693,0.2631578947368421,0.9545454545454546,0.5555555555555556,0.8317757009345794,0.4092117914612435,0.21052631578947367,0.9886363636363636,0.8,0.8504672897196262
3,3.404999999969732,87.00000000000001,205,19,88,100,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.036454642190686504,0.24088633945232837,0.652992266508031,0.8264961332540155,0.395116975007358,0.2631578947368421,1,1,0.8691588785046729,0.395116975007358,0.2631578947368421,1,1,0.8691588785046729,0.3430815004942392,0.2631578947368421,0.9545454545454546,0.5555555555555556,0.8317757009345794,0.38070978145931633,0.2631578947368421,0.9886363636363636,0.8333333333333334,0.8598130841121495
4,4.437000000034459,87.00000000000001,205,19,88,150,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.0363840389659672,0.2409039902585082,0.653753718024985,0.8268768590124925,0.336465875036898,0.3684210526315789,0.9431818181818182,0.5833333333333334,0.8411214953271028,0.382586301859121,0.2631578947368421,1,1,0.8691588785046729,0.3504472044056818,0.2631578947368421,0.9545454545454546,0.5555555555555556,0.8317757009345794,0.37205814781875557,0.2631578947368421,0.9886363636363636,0.8333333333333334,0.8598130841121495
5,6.4139999999897555,87.00000000000001,205,19,88,200,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.037426312374280624,0.24064342190642984,0.6615585960737655,0.8307792980368828,0.323446987563935,0.3684210526315789,0.9318181818181818,0.5384615384615384,0.8317757009345794,0.381316369034135,0.2631578947368421,1,1,0.8691588785046729,0.35593499340310886,0.2631578947368421,0.9545454545454546,0.5555555555555556,0.8317757009345794,0.3744690052105093,0.2631578947368421,0.9886363636363636,0.8333333333333334,0.8598130841121495
6,10.48599999997532,87.00000000000001,205,19,88,300,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.03763135909884108,0.24059216022528973,0.6745746579417016,0.8372873289708508,0.290682781652584,0.5263157894736842,0.7613636363636364,0.3225806451612903,0.719626168224299,0.42466345091277,0.21052631578947367,1,1,0.8598130841121495,0.3539445150996333,0.2631578947368421,0.9545454545454546,0.5555555555555556,0.8317757009345794,0.37929971499732246,0.21052631578947367,0.9886363636363636,0.8,0.8504672897196262
7,12.557000000029802,87.00000000000001,205,19,88,500,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.03783652221483624,0.24054086944629094,0.6848542534205828,0.8424271267102914,0.30593700941053,0.47368421052631576,0.8295454545454546,0.375,0.7663551401869159,0.424000176610344,0.21052631578947367,1,1,0.8598130841121495,0.35036449401048136,0.2631578947368421,0.9545454545454546,0.5555555555555556,0.8317757009345794,0.3727664194898758,0.2631578947368421,0.9886363636363636,0.8333333333333334,0.8598130841121495
8,15.635000000009313,87.00000000000001,205,19,88,1000,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.03825226427701789,0.24043693393074553,0.6892801903628794,0.8446400951814397,0.300595579084147,0.47368421052631576,0.8068181818181818,0.34615384615384615,0.7476635514018691,0.427454049455897,0.21052631578947367,1,1,0.8598130841121495,0.3525714384521504,0.2631578947368421,0.9545454545454546,0.5555555555555556,0.8317757009345794,0.4040463647448888,0.21052631578947367,0.9886363636363636,0.8,0.8504672897196262
9,1.3180000000284053,87.00000000000001,205,19,88,25,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.34875290948884274,0.16281177262778931,0.824009518143962,0.912004759071981,0.261423721738229,0.7894736842105263,0.7272727272727273,0.38461538461538464,0.7383177570093458,0.371712419098116,0.3157894736842105,0.9659090909090909,0.6666666666666666,0.8504672897196262,0.36722928203918287,0.3157894736842105,0.9545454545454546,0.6,0.8411214953271028,0.45621366677812286,0.15789473684210525,0.9886363636363636,0.75,0.8411214953271028
10,1.3440000000409782,87.00000000000001,205,19,88,50,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.37666626038513984,0.15583343490371504,0.872266508030934,0.936133254015467,0.339740416989268,0.47368421052631576,0.9204545454545454,0.5625,0.8411214953271028,0.3865851012142,0.2631578947368421,0.9772727272727273,0.7142857142857143,0.8504672897196262,0.36011420354015744,0.3684210526315789,0.9545454545454546,0.6363636363636364,0.8504672897196262,0.5115307306606914,0.05263157894736842,0.9886363636363636,0.5,0.822429906542056
