avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,num_per_year,pays_dividend,dividend_yield,BiasTerm
-0.03542092442512512,-0.1336572766304016,0.006717812269926071,-0.005493090953677893,-0.02775481902062893,0.04645945504307747,0.10885675251483917,0.005586476996541023,0.006520483642816544,0.023754753172397614,0.03636981174349785,-0.009122841991484165,-0.02705678716301918,-0.04688291251659393,0.24511106312274933
-0.02752741426229477,-0.07316502183675766,-0.016662508249282837,-5.184534238651395e-4,-0.019782885909080505,0.0404169000685215,0.03249303996562958,-0.8263775110244751,-0.03762784227728844,0.006258171051740646,0.03163336589932442,-0.011178901419043541,-0.011097385548055172,-0.02295665815472603,0.24511106312274933
-0.05480317771434784,-0.07420065999031067,-0.022504476830363274,4.1476753540337086e-4,-0.024838052690029144,0.028468312695622444,0.0011656456626951694,-0.8158307075500488,-0.054970633238554,-0.2627246677875519,0.037671349942684174,0.004639355465769768,-0.006919600535184145,-0.019297610968351364,0.24511106312274933
-0.049592357128858566,-0.07516148686408997,-0.0239400751888752,-0.015291008166968822,-0.2312796264886856,0.010398870334029198,0.005057206843048334,-0.7832103967666626,-0.05720585212111473,-0.2214696705341339,-0.06880432367324829,0.007049782667309046,-0.004631612915545702,-0.015070430934429169,0.24511106312274933
-0.037652164697647095,-0.08229538798332214,-0.016788752749562263,-0.0012864448362961411,-0.029562756419181824,0.02702758088707924,0.038030896335840225,-0.8909168839454651,-0.040722835808992386,0.015144393779337406,0.04463022202253342,-0.002404425060376525,-0.007119442336261272,-0.01605501025915146,0.24511106312274933
-0.03588990122079849,-0.06680858135223389,-0.015700682997703552,-8.516285452060401e-4,-0.0240505188703537,0.0406845360994339,0.027708422392606735,-0.8577278256416321,-0.06590727716684341,0.007708806544542313,-0.059399060904979706,-0.00932746846228838,-0.009932851418852806,-0.02080710232257843,0.24511106312274933
-0.04101505130529404,-0.04635604843497276,-0.02028724178671837,-0.019876468926668167,-0.29777464270591736,0.01065591536462307,0.05652305483818054,-0.8533110618591309,-0.011595288291573524,-7.235571974888444e-4,0.016051018610596657,-0.008804216049611568,0.0069069769233465195,0.010459610261023045,0.24511106312274933
-0.04185754433274269,-0.0463184155523777,-0.01982518844306469,-0.020104901865124702,-0.2983784079551697,0.010811283253133297,0.05766119435429573,-0.8427588939666748,-0.012050745077431202,-2.159053401555866e-4,0.01618623174726963,-0.008952073752880096,0.0069203763268888,0.0067276968620717525,0.24511106312274933
-0.04427184537053108,-0.04606817662715912,-0.02074548415839672,-0.018772393465042114,-0.3030363917350769,0.010973990894854069,0.05721013993024826,-0.8709161877632141,-0.01270209439098835,0.008097800426185131,0.019602075219154358,-0.009062644094228745,0.006892770063132048,0.0038683507591485977,0.24511106312274933
-0.038158316165208817,-0.03679810091853142,-0.018378140404820442,-0.017883554100990295,-0.29491108655929565,0.011590174399316311,0.056468795984983444,-0.8243492245674133,-0.027153009548783302,0.010343959555029869,-0.06256162375211716,-0.005058879032731056,0.007581095676869154,0.006648755632340908,0.24511106312274933
-0.030087584629654884,-0.035908669233322144,-0.01686125062406063,-0.018601100891828537,-0.28994807600975037,0.01119360700249672,0.057613786309957504,-0.8213688731193542,-0.023203859105706215,0.008770099841058254,0.04577396810054779,-0.0038137896917760372,0.007553057745099068,0.00737327616661787,0.24511106312274933
-0.028783652931451797,-0.047596950083971024,0.01615786738693714,-0.002212241291999817,-0.0063958181999623775,0.048493169248104095,-0.011120045557618141,0.07461343705654144,0.0083963293582201,0.04195169359445572,0.07958745211362839,-0.0010403641499578953,0.00958244502544403,0.018139811232686043,0.24511106312274933
-0.030561532825231552,-0.052567288279533386,0.017503762617707253,-4.4846671517007053e-4,-0.0039833621121943,0.05679125711321831,-0.02178625576198101,0.07479818165302277,0.011005640961229801,0.043374136090278625,0.07650667428970337,0.005858346354216337,0.012186306528747082,0.0174266304820776,0.24511106312274933
-0.0343349352478981,-0.050279468297958374,0.017054909840226173,-0.0015011135255917907,-0.003551192581653595,0.04854026436805725,-0.0727345198392868,0.021343322470784187,0.011122136376798153,0.037167321890592575,0.05180905759334564,0.005588618107140064,0.0122357914224267,0.031070835888385773,0.24511106312274933
-0.03860258683562279,-0.06332395225763321,0.014253203757107258,-0.0014410387957468629,-0.02886935882270336,0.08844883739948273,0.1564435064792633,0.025965679436922073,-4.234322113916278e-4,0.03574109822511673,-0.017470508813858032,-0.0026303506456315517,0.008877832442522049,0.030010230839252472,0.24511106312274933
-0.060772284865379333,-0.10750580579042435,0.006603036541491747,-0.00570013327524066,-0.04861029237508774,0.04949656128883362,0.12085872888565063,0.03240828216075897,-0.0030146760400384665,0.03310088813304901,-0.01607208326458931,0.01806030422449112,-0.01507014874368906,-0.036648500710725784,0.24511106312274933
-0.04375011473894119,-0.08317098766565323,0.009000251069664955,-0.0015928547363728285,-0.01106697041541338,0.031202003359794617,-0.05864029377698898,0.06793364882469177,0.015005736611783504,0.020717382431030273,0.01636611297726631,0.00261776614934206,-0.022629253566265106,-0.048148564994335175,0.24511106312274933
-0.03774671256542206,-0.11489798873662949,0.008733646012842655,3.614843590185046e-4,-0.022738950327038765,0.06712936609983444,0.13804475963115692,0.04583238065242767,0.008388711139559746,0.02606959640979767,0.04334748163819313,0.009359882213175297,-0.02314702421426773,-0.06078489124774933,0.24511106312274933
-0.03743058815598488,-0.12537281215190887,0.0076013170182704926,-0.003170828800648451,-0.01953527145087719,0.058349307626485825,0.15520264208316803,0.029541056603193283,-0.009861898608505726,0.012368249706923962,0.04111572355031967,-5.301367491483688e-4,-0.026591472327709198,-0.055558573454618454,0.24511106312274933
-0.058292899280786514,-0.12414400279521942,0.0036184380296617746,-0.003870743792504072,-0.050134047865867615,0.04311897233128548,0.12495339661836624,0.018738627433776855,0.004854367580264807,0.025256335735321045,-0.017536886036396027,1.3239342661108822e-4,-0.020792026072740555,-0.035712361335754395,0.24511106312274933
-0.04157905653119087,-0.059691425412893295,0.009436083026230335,-0.019525747746229172,-0.2998604476451874,0.013926947489380836,0.09641426801681519,0.023843754082918167,0.0010724510066211224,-0.04661406949162483,0.0792112722992897,-0.0035129347816109657,0.00990418903529644,0.014772589318454266,0.24511106312274933
-0.027502959594130516,-0.06274225562810898,0.00905496347695589,-0.019452650099992752,-0.3340129852294922,0.020159151405096054,0.13502560555934906,0.02500438503921032,0.004188459366559982,0.021517522633075714,0.08678798377513885,-0.00216516200453043,0.009829513728618622,0.014072451740503311,0.24511106312274933
