mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.4233264339513058,10,0.0208061495938969,Preprocessor1_Model01
3,1,rmse,standard,0.5231598562725168,10,0.02650442946313623,Preprocessor1_Model01
3,1,rsq,standard,0.7056637134136805,10,0.028143694054525485,Preprocessor1_Model01
5,1,mae,standard,0.4111272701939643,10,0.021024456440810167,Preprocessor1_Model02
5,1,rmse,standard,0.5105073599820071,10,0.027515249501378507,Preprocessor1_Model02
5,1,rsq,standard,0.7117965149211932,10,0.02881959319976683,Preprocessor1_Model02
7,1,mae,standard,0.40667400282655525,10,0.022728887646193383,Preprocessor1_Model03
7,1,rmse,standard,0.5085105452831378,10,0.028316592329849594,Preprocessor1_Model03
7,1,rsq,standard,0.706412768495696,10,0.031179691502903367,Preprocessor1_Model03
10,1,mae,standard,0.40715645338918016,10,0.02182778925387165,Preprocessor1_Model04
10,1,rmse,standard,0.5121843227584502,10,0.02890266776676249,Preprocessor1_Model04
10,1,rsq,standard,0.6975298467885809,10,0.03060449597511364,Preprocessor1_Model04
3,3,mae,standard,0.4199240288000481,10,0.0180174350547542,Preprocessor1_Model05
3,3,rmse,standard,0.5174664189498414,10,0.022454365359556496,Preprocessor1_Model05
3,3,rsq,standard,0.7231124776667235,10,0.02348348190436447,Preprocessor1_Model05
5,3,mae,standard,0.409756691752529,10,0.021814961538225024,Preprocessor1_Model06
5,3,rmse,standard,0.5142572561153405,10,0.027991697262473796,Preprocessor1_Model06
5,3,rsq,standard,0.7055795503910393,10,0.02964141308358412,Preprocessor1_Model06
7,3,mae,standard,0.4056628632187909,10,0.020576217586678908,Preprocessor1_Model07
7,3,rmse,standard,0.5086148666298892,10,0.02786712930171404,Preprocessor1_Model07
7,3,rsq,standard,0.705432124199371,10,0.029649662723376772,Preprocessor1_Model07
10,3,mae,standard,0.4088280524453489,10,0.02218635165942134,Preprocessor1_Model08
10,3,rmse,standard,0.5142828375176325,10,0.028709305458604464,Preprocessor1_Model08
10,3,rsq,standard,0.6938493785918871,10,0.033047615975216625,Preprocessor1_Model08
3,5,mae,standard,0.4209913760553527,10,0.022419981235448694,Preprocessor1_Model09
3,5,rmse,standard,0.5226027317773622,10,0.028043125082386666,Preprocessor1_Model09
3,5,rsq,standard,0.7066153227521992,10,0.028710740473080313,Preprocessor1_Model09
5,5,mae,standard,0.41661153085109776,10,0.022071088451752034,Preprocessor1_Model10
5,5,rmse,standard,0.5147980965035761,10,0.026855772799537773,Preprocessor1_Model10
5,5,rsq,standard,0.7089181005285007,10,0.026525863947001484,Preprocessor1_Model10
7,5,mae,standard,0.4128224333708117,10,0.020678621764944765,Preprocessor1_Model11
7,5,rmse,standard,0.5203733251272695,10,0.02736730301327967,Preprocessor1_Model11
7,5,rsq,standard,0.6926668775165952,10,0.028862095722426945,Preprocessor1_Model11
10,5,mae,standard,0.40806244381286977,10,0.02334398857129804,Preprocessor1_Model12
10,5,rmse,standard,0.5184429955676857,10,0.030703843343217865,Preprocessor1_Model12
10,5,rsq,standard,0.6900558907761525,10,0.031232373305769938,Preprocessor1_Model12
3,7,mae,standard,0.4406111051258528,10,0.02250492862399905,Preprocessor1_Model13
3,7,rmse,standard,0.5428219810728903,10,0.027344813499610706,Preprocessor1_Model13
3,7,rsq,standard,0.6815250765323307,10,0.03057769945209595,Preprocessor1_Model13
5,7,mae,standard,0.4240649024778015,10,0.022536880077933828,Preprocessor1_Model14
5,7,rmse,standard,0.5283343329335252,10,0.02972933901878229,Preprocessor1_Model14
5,7,rsq,standard,0.6857978012891522,10,0.03449732311755721,Preprocessor1_Model14
7,7,mae,standard,0.4103669370087332,10,0.020879403344707087,Preprocessor1_Model15
7,7,rmse,standard,0.5176320990238409,10,0.02832181898212944,Preprocessor1_Model15
7,7,rsq,standard,0.6960364197172567,10,0.032142852591806124,Preprocessor1_Model15
10,7,mae,standard,0.41205258762489355,10,0.02121674406825983,Preprocessor1_Model16
10,7,rmse,standard,0.5231468604396162,10,0.02883958086043544,Preprocessor1_Model16
10,7,rsq,standard,0.6835138838330024,10,0.034055354270921115,Preprocessor1_Model16
