mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.25161238360088745,10,0.009143921973263103,Preprocessor1_Model01
3,1,0.1,rmse,standard,0.3469612462681844,10,0.015237875915100148,Preprocessor1_Model01
3,1,0.1,rsq,standard,0.593447818430616,10,0.03668436744900982,Preprocessor1_Model01
5,1,0.1,mae,standard,0.2499486405073388,10,0.009152425052637513,Preprocessor1_Model02
5,1,0.1,rmse,standard,0.3441351652081637,10,0.014759818670869451,Preprocessor1_Model02
5,1,0.1,rsq,standard,0.5987784971400827,10,0.03612128377198148,Preprocessor1_Model02
7,1,0.1,mae,standard,0.24982566472893755,10,0.009197990751006987,Preprocessor1_Model03
7,1,0.1,rmse,standard,0.34369706397361743,10,0.014724249618193526,Preprocessor1_Model03
7,1,0.1,rsq,standard,0.5997914336519202,10,0.03631873902996855,Preprocessor1_Model03
10,1,0.1,mae,standard,0.24932888067491743,10,0.009177875650616996,Preprocessor1_Model04
10,1,0.1,rmse,standard,0.34383902182591336,10,0.014366308625741215,Preprocessor1_Model04
10,1,0.1,rsq,standard,0.5999413149047318,10,0.03528587797049862,Preprocessor1_Model04
3,3,0.1,mae,standard,0.15814338136546846,10,0.007962703514717714,Preprocessor1_Model05
3,3,0.1,rmse,standard,0.23481354462530948,10,0.013770897737076725,Preprocessor1_Model05
3,3,0.1,rsq,standard,0.8047771828065213,10,0.017900497463349457,Preprocessor1_Model05
5,3,0.1,mae,standard,0.14995311718094687,10,0.005540920857685235,Preprocessor1_Model06
5,3,0.1,rmse,standard,0.22339756849904024,10,0.012058239126041466,Preprocessor1_Model06
5,3,0.1,rsq,standard,0.8232349953760645,10,0.019981801048247885,Preprocessor1_Model06
7,3,0.1,mae,standard,0.14824257111228017,10,0.00795708068798091,Preprocessor1_Model07
7,3,0.1,rmse,standard,0.2275027804446057,10,0.01489929983440171,Preprocessor1_Model07
7,3,0.1,rsq,standard,0.8195883387728099,10,0.015835019073802192,Preprocessor1_Model07
10,3,0.1,mae,standard,0.14860559148542887,10,0.007214151402991766,Preprocessor1_Model08
10,3,0.1,rmse,standard,0.22564346069540225,10,0.012964738782938114,Preprocessor1_Model08
10,3,0.1,rsq,standard,0.8187016064033754,10,0.01834845330943718,Preprocessor1_Model08
3,5,0.1,mae,standard,0.14439666480431365,10,0.006202758217698662,Preprocessor1_Model09
3,5,0.1,rmse,standard,0.2300585345056861,10,0.0133353671539163,Preprocessor1_Model09
3,5,0.1,rsq,standard,0.8228206757189097,10,0.014313341242530076,Preprocessor1_Model09
