mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.19307444771437873,10,0.0113033178328493,Model01
3,1,rmse,standard,0.2670996864002583,10,0.015239537262654085,Model01
3,1,rsq,standard,0.834715413120411,10,0.02261954783579269,Model01
5,1,mae,standard,0.18947209119184824,10,0.01103965937436487,Model02
5,1,rmse,standard,0.26177594147105515,10,0.01713300802016603,Model02
5,1,rsq,standard,0.8325522375227149,10,0.024058482453133627,Model02
7,1,mae,standard,0.18713544995086784,10,0.010717837443679394,Model03
7,1,rmse,standard,0.25958228474103207,10,0.01797963369208062,Model03
7,1,rsq,standard,0.8338054297849926,10,0.023991429681522774,Model03
10,1,mae,standard,0.1856739051347647,10,0.011814228906597739,Model04
10,1,rmse,standard,0.26012826954035057,10,0.0200724517883901,Model04
10,1,rsq,standard,0.8245460928021496,10,0.027097221103284976,Model04
3,3,mae,standard,0.19482722440361094,10,0.011496822721442593,Model05
3,3,rmse,standard,0.26652764701390375,10,0.015678855366705734,Model05
3,3,rsq,standard,0.8349328278414535,10,0.02368619824786696,Model05
5,3,mae,standard,0.1893773804866585,10,0.01178736007534242,Model06
5,3,rmse,standard,0.26170208356374774,10,0.017347599872486272,Model06
5,3,rsq,standard,0.8340632868923126,10,0.02423903885823663,Model06
7,3,mae,standard,0.18728803026646162,10,0.010825984149557245,Model07
7,3,rmse,standard,0.258329803472087,10,0.017114499592394243,Model07
7,3,rsq,standard,0.8354367054637165,10,0.023315924087469575,Model07
10,3,mae,standard,0.18604027825145344,10,0.011469314529375229,Model08
10,3,rmse,standard,0.26101145367443274,10,0.020014157368723764,Model08
10,3,rsq,standard,0.8224717468505484,10,0.027436273112572896,Model08
3,5,mae,standard,0.19971288324068975,10,0.010791110899740034,Model09
3,5,rmse,standard,0.27500365621196443,10,0.016062688874988126,Model09
3,5,rsq,standard,0.8233168344660349,10,0.022779060448773404,Model09
5,5,mae,standard,0.19325618433557087,10,0.010929372635146038,Model10
5,5,rmse,standard,0.26690591123069624,10,0.017619756459369862,Model10
5,5,rsq,standard,0.8262007561905882,10,0.024278740086892202,Model10
7,5,mae,standard,0.18963854961869397,10,0.010949288046089795,Model11
7,5,rmse,standard,0.2624438243093604,10,0.017385196370474858,Model11
7,5,rsq,standard,0.8291326444834385,10,0.024669871988407244,Model11
10,5,mae,standard,0.18867714860621948,10,0.011533474534074478,Model12
10,5,rmse,standard,0.2639277267867041,10,0.019552881596506224,Model12
10,5,rsq,standard,0.8232350215960151,10,0.02699126332405792,Model12
3,7,mae,standard,0.201500572728421,10,0.011254123625200929,Model13
3,7,rmse,standard,0.27406368106357953,10,0.015687193688574096,Model13
3,7,rsq,standard,0.8278961121725879,10,0.023864949398907945,Model13
5,7,mae,standard,0.195943610968773,10,0.01138356340373164,Model14
5,7,rmse,standard,0.2667049741985352,10,0.01729152770891376,Model14
5,7,rsq,standard,0.8283867062799651,10,0.02458064063758654,Model14
7,7,mae,standard,0.1926467717172444,10,0.011649945561654955,Model15
7,7,rmse,standard,0.26466355776330647,10,0.018036200717134285,Model15
7,7,rsq,standard,0.8262919918625079,10,0.024917013009441918,Model15
10,7,mae,standard,0.1894964453488473,10,0.01038254771425437,Model16
10,7,rmse,standard,0.26504292113865274,10,0.018179182607797217,Model16
10,7,rsq,standard,0.8218417276764642,10,0.025174781397418217,Model16
